opening_rank,closing_rank,year,round_number,category_le,quota_le,state_le,seat_ratio,historical_cutoff_gap,college_name_le
496182,5,2020,0,6,1,19,0.0,0,34
20591,725738,2023,0,2,1,4,0.0,705147,127
18947,214202,2022,0,2,0,19,0.0,195255,38
7689,20250,2021,0,4,1,19,0.0,12561,84
6934,10990,2023,0,4,1,19,0.0,4056,125
18469,234588,2021,0,2,1,0,0.0,216119,13
26713,542755,2023,0,2,1,19,0.0,516042,28
4475,11420,2021,0,6,1,19,0.0,6945,88
10808,23873,2022,0,2,1,19,0.0,13065,95
9316,99925,2021,0,6,1,19,0.0,90609,107
427004,25,2024,0,2,8,6,0.0,0,138
9372,63285,2020,0,7,1,19,0.0,53913,153
17403,240135,2020,0,2,1,19,0.0,222732,167
2629,3035,2023,0,2,1,9,0.0,406,138
10541,26355,2021,0,2,6,4,0.0,15814,193
5430,7802,2021,0,4,1,19,0.0,2372,68
44412,2,2020,0,9,1,9,0.0,0,169
1084,1127,2023,0,2,6,4,0.0,43,193
11137,38,2025,0,2,0,19,0.0,0,164
7622,11788,2020,0,2,1,19,0.0,4166,187
7585,12284,2021,0,2,1,19,0.0,4699,53
8612,80437,2021,0,7,1,13,0.0,71825,103
11419,145256,2020,0,4,1,0,0.0,133837,13
23521,595387,2021,0,2,1,19,0.0,571866,123
18748,304791,2020,0,2,4,0,0.0,286043,122
4356,6385,2020,0,4,1,19,0.0,2029,128
24290,510722,2022,0,2,1,19,0.0,486432,123
12915,314591,2021,0,6,1,19,0.0,301676,196
15896,151203,2025,0,4,1,19,0.0,135307,68
11397,30015,2022,0,2,1,13,0.0,18618,186
1017,1065,2021,0,4,1,19,0.0,48,88
3511,4675,2022,0,2,1,4,0.0,1164,115
9359,62807,2020,0,9,1,19,0.0,53448,138
10108,17459,2023,0,2,5,19,0.0,7351,89
107489,64,2025,0,7,1,19,0.0,0,11
8827,15544,2023,0,4,1,19,0.0,6717,71
13015,322611,2021,0,6,1,19,0.0,309596,194
14163,82326,2021,0,2,5,19,0.0,68163,160
14745,78412,2023,0,9,1,6,0.0,63667,138
14116,42833,2023,0,2,1,19,0.0,28717,48
16196,357621,2021,0,2,3,13,0.0,341425,6
452,11618,2021,3,4,1,19,0.0,11166,102
13577,48,2025,0,4,0,19,0.0,0,93
512621,570015,2025,0,7,1,19,0.0,57394,159
12828,27392,2023,0,2,1,13,0.0,14564,186
10782,18937,2023,0,2,5,19,0.0,8155,79
2941,3619,2020,0,2,1,7,0.0,678,101
13290,209732,2025,0,2,1,19,0.0,196442,19
19928,371184,2020,0,2,1,19,0.0,351256,102
20003,652061,2023,0,4,1,12,0.0,632058,159
946638,450001,2025,0,2,5,19,0.0,0,68
22838,605298,2020,0,2,1,19,0.0,582460,28
15158,91823,2022,0,2,5,7,0.0,76665,100
18578,296115,2020,0,2,5,19,0.0,277537,155
5664,8627,2023,0,2,1,19,0.0,2963,93
15747,73244,2023,0,2,1,19,0.0,57497,195
25248,444841,2023,0,2,5,0,0.0,419593,151
17048,141561,2022,0,2,1,19,0.0,124513,105
22596,511004,2021,0,3,1,19,0.0,488408,37
2926,3599,2020,0,2,0,13,0.0,673,25
6010,8742,2020,0,4,1,19,0.0,2732,139
16794,94106,2023,0,2,5,19,0.0,77312,164
1140,1199,2021,0,2,6,4,0.0,59,193
2395,109638,2021,3,4,3,19,0.0,107243,105
5038,6983,2020,0,2,1,19,0.0,1945,88
12955,317907,2021,0,6,1,19,0.0,304952,123
4117,583218,2021,3,4,3,19,0.0,579101,198
9934,78327,2020,0,9,1,19,0.0,68393,54
10256,18970,2023,0,2,1,19,0.0,8714,66
7947,13539,2023,0,2,1,19,0.0,5592,53
18658,203228,2022,0,2,1,0,0.0,184570,13
17522,472958,2021,0,0,3,19,0.0,455436,28
4425,5996,2023,0,4,5,19,0.0,1571,114
20075,379295,2020,0,8,1,8,0.0,359220,41
14691,205636,2022,0,4,1,12,0.0,190945,138
4414,5933,2020,0,4,1,19,0.0,1519,88
4006,5124,2023,0,2,5,19,0.0,1118,88
13365,68762,2021,0,9,4,19,0.0,55397,31
12380,63452,2020,0,2,1,19,0.0,51072,105
5710,8193,2020,0,2,4,4,0.0,2483,115
982,17598,2021,3,2,1,0,0.0,16616,86
14034,70980,2022,0,2,1,19,0.0,56946,105
13701,381379,2021,0,6,1,19,0.0,367678,35
1320,1397,2023,0,2,1,19,0.0,77,62
16487,116184,2023,0,2,1,19,0.0,99697,105
4788,7318,2020,0,2,1,19,0.0,2530,131
22565,578620,2020,0,4,1,19,0.0,556055,166
7418,49773,2021,0,4,5,19,0.0,42355,180
615,634,2020,0,4,1,19,0.0,19,62
6674,12183,2020,0,2,1,19,0.0,5509,187
3854,4953,2022,0,2,5,19,0.0,1099,152
3434,4274,2022,0,0,4,9,0.0,840,140
1085,1137,2021,0,2,5,8,0.0,52,41
12984,230926,2020,0,3,1,19,0.0,217942,88
13898,93703,2020,0,9,1,9,0.0,79805,88
13753,74964,2021,0,2,1,9,0.0,61211,150
927,956,2023,0,2,1,4,0.0,29,130
30125,843900,2023,0,2,1,19,0.0,813775,171
12289,32547,2023,0,7,1,8,0.0,20258,41
22281,402437,2023,0,2,1,19,0.0,380156,139
16644,394147,2021,0,2,3,19,0.0,377503,35
15686,319840,2021,0,9,3,19,0.0,304154,166
17007,167246,2021,0,2,1,13,0.0,150239,199
4920,7604,2020,0,4,1,19,0.0,2684,68
15057,84786,2023,0,2,1,7,0.0,69729,100
15861,124209,2021,0,2,5,19,0.0,108348,160
599,618,2020,0,4,1,4,0.0,19,32
16155,108959,2023,0,2,1,19,0.0,92804,160
19196,231001,2025,0,4,1,9,0.0,211805,99
11512,48903,2020,0,7,5,19,0.0,37391,15
30955,944799,2023,0,2,5,19,0.0,913844,194
9323,16756,2022,0,2,1,19,0.0,7433,79
16373,192230,2020,0,4,0,0,0.0,175857,122
20231,389283,2020,0,2,1,19,0.0,369052,35
22842,533247,2021,0,2,1,19,0.0,510405,28
27625,609390,2023,0,2,1,19,0.0,581765,104
7131,10854,2020,0,2,1,19,0.0,3723,164
20849,381647,2021,0,2,1,19,0.0,360798,194
12444,64467,2020,0,7,5,19,0.0,52023,125
15810,597414,2021,0,6,1,19,0.0,581604,171
8511,19113,2023,0,4,1,18,0.0,10602,66
5184,7442,2023,0,2,1,7,0.0,2258,134
132026,495683,2025,0,9,1,19,0.0,363657,67
10565,158078,2021,0,6,0,13,0.0,147513,199
7076,13841,2021,0,4,1,19,0.0,6765,178
11457,207401,2021,0,6,1,19,0.0,195944,138
8620,14186,2020,0,2,1,19,0.0,5566,135
2891,3695,2020,0,2,1,19,0.0,804,152
14750,253342,2021,0,4,3,9,0.0,238592,112
9445,16983,2023,0,0,5,19,0.0,7538,168
11529,96596,2021,0,2,3,19,0.0,85067,107
4201,6080,2020,0,2,1,17,0.0,1879,136
13202,77425,2020,0,2,1,19,0.0,64223,107
27542,802580,2022,0,2,5,9,0.0,775038,112
12254,188394,2020,0,4,1,0,0.0,176140,122
8922,88345,2021,0,6,1,19,0.0,79423,160
14814,85647,2022,0,2,1,7,0.0,70833,100
286,291,2020,0,2,5,19,0.0,5,62
4820,6597,2020,0,2,5,9,0.0,1777,156
5533,15570,2021,0,6,1,19,0.0,10037,153
24883,554445,2022,0,2,1,19,0.0,529562,167
10166,17593,2023,0,2,5,19,0.0,7427,8
17252,140669,2023,0,2,1,19,0.0,123417,138
11258,20052,2023,0,4,1,19,0.0,8794,68
14350,85665,2021,0,2,1,19,0.0,71315,105
19873,634420,2023,0,2,1,12,0.0,614547,159
5138,8432,2021,0,0,1,19,0.0,3294,19
17251,444970,2021,0,4,3,19,0.0,427719,194
23269,571248,2021,0,2,1,19,0.0,547979,167
686,727,2021,0,6,1,4,0.0,41,130
21333,332686,2022,0,2,1,19,0.0,311353,199
25040,804310,2021,0,2,1,19,0.0,779270,127
19532,738185,2021,0,2,3,13,0.0,718653,6
16831,126448,2023,0,2,1,7,0.0,109617,100
1295,1391,2021,0,2,1,19,0.0,96,138
9292,15730,2023,0,2,1,19,0.0,6438,40
8891,14895,2020,0,2,1,19,0.0,6004,20
8294,71859,2021,0,6,1,19,0.0,63565,127
7296,11185,2020,0,4,1,0,0.0,3889,58
23316,448839,2022,0,2,1,19,0.0,425523,102
6420,11367,2020,0,4,1,0,0.0,4947,86
20444,403179,2020,0,2,1,0,0.0,382735,122
6975,10575,2020,0,2,1,19,0.0,3600,125
13099,54919,2022,0,2,1,13,0.0,41820,186
27980,942409,2023,0,2,5,19,0.0,914429,107
5995,9360,2023,0,2,1,16,0.0,3365,142
233,42739,2022,4,2,1,13,0.0,42506,161
21747,501790,2020,0,4,7,7,0.0,480043,100
7496,11560,2020,0,2,1,19,0.0,4064,135
4834,6681,2021,0,2,1,19,0.0,1847,102
14041,291199,2020,0,4,1,9,0.0,277158,112
5294,7807,2022,0,2,1,19,0.0,2513,85
22707,298479,2023,0,2,1,0,0.0,275772,13
9270,45234,2021,0,2,3,13,0.0,35964,186
8707,15264,2022,0,2,1,19,0.0,6557,68
14172,299051,2020,0,2,1,19,0.0,284879,35
11513,31282,2022,0,2,1,7,0.0,19769,58
13526,84399,2020,0,2,5,19,0.0,70873,160
5429,7691,2020,0,2,1,19,0.0,2262,88
690,14813,2021,3,2,1,19,0.0,14123,164
6217,9161,2020,0,2,1,19,0.0,2944,85
3999,546501,2021,3,2,3,19,0.0,542502,35
16702,4,2025,0,2,1,7,0.0,0,120
9286,45470,2021,0,7,1,17,0.0,36184,136
16788,510929,2020,0,4,1,19,0.0,494141,166
12486,44684,2022,0,2,5,19,0.0,32198,143
11292,138768,2020,0,4,1,19,0.0,127476,167
7040,11555,2022,0,4,1,19,0.0,4515,177
2977,3671,2020,0,2,5,19,0.0,694,31
16751,156836,2021,0,2,1,7,0.0,140085,100
16583,90280,2023,0,7,1,19,0.0,73697,54
11254,45101,2020,0,2,1,19,0.0,33847,105
19756,310934,2021,0,2,1,19,0.0,291178,35
22144,269635,2023,0,2,1,0,0.0,247491,13
3908,4935,2023,0,2,5,9,0.0,1027,22
27794,834274,2022,0,2,1,19,0.0,806480,194
12872,100432,2024,0,2,1,12,0.0,87560,160
4914,7034,2023,0,2,1,19,0.0,2120,154
12859,223293,2020,0,3,1,9,0.0,210434,140
28473,982658,2022,0,2,1,19,0.0,954185,183
27200,576355,2023,0,2,1,0,0.0,549155,106
15201,92643,2022,0,7,0,19,0.0,77442,85
13450,70108,2021,0,2,5,13,0.0,56658,103
21750,502023,2020,0,4,1,19,0.0,480273,167
3204,4115,2022,0,2,1,4,0.0,911,115
16975,220183,2020,0,2,1,19,0.0,203208,138
14362,311438,2020,0,4,1,19,0.0,297076,102
19888,318786,2021,0,2,1,19,0.0,298898,35
775,790,2023,0,2,6,4,0.0,15,193
2690,3169,2022,0,2,1,17,0.0,479,146
46634,1600001,2025,0,7,1,19,0.0,1553367,113
28763,709064,2023,0,2,5,19,0.0,680301,160
573,584,2020,0,2,4,4,0.0,11,130
22861,534943,2021,0,2,1,19,0.0,512082,171
20066,378933,2020,0,2,1,19,0.0,358867,102
5521,8361,2023,0,2,5,19,0.0,2840,97
3466,4421,2020,0,2,1,0,0.0,955,138
8254,39556,2020,0,7,1,5,0.0,31302,132
16111,111850,2022,0,2,1,16,0.0,95739,142
7710,20545,2021,0,4,1,19,0.0,12835,30
11885,21595,2023,0,2,5,19,0.0,9710,68
22182,964384,2023,0,2,1,12,0.0,942202,159
13191,77225,2020,0,2,1,19,0.0,64034,160
13494,181157,2021,0,2,3,19,0.0,167663,138
9240,44691,2021,0,2,5,19,0.0,35451,180
15135,60553,2023,0,2,1,13,0.0,45418,186
22787,302693,2023,0,2,1,13,0.0,279906,199
29856,816264,2023,0,2,1,19,0.0,786408,159
6232,9890,2023,0,4,1,19,0.0,3658,19
2750,4773,2021,0,6,1,4,0.0,2023,115
8634,14214,2020,0,4,1,19,0.0,5580,68
10702,36300,2020,0,7,1,19,0.0,25598,88
8223,13190,2020,0,2,1,20,0.0,4967,185
25303,1066019,2024,0,2,1,4,0.0,1040716,127
1528,1660,2023,0,2,5,19,0.0,132,88
3868,4864,2023,0,2,1,19,0.0,996,143
11022,80586,2021,0,0,3,13,0.0,69564,6
6965,10557,2020,0,2,1,19,0.0,3592,66
31125,963771,2023,0,2,5,19,0.0,932646,105
11774,104109,2021,0,4,3,19,0.0,92335,107
12220,60434,2020,0,2,1,19,0.0,48214,105
7322,12162,2022,0,2,1,19,0.0,4840,181
8256,39614,2020,0,7,1,19,0.0,31358,114
6721,10908,2022,0,2,1,4,0.0,4187,33
6150,9030,2020,0,2,1,11,0.0,2880,158
100,101,2023,0,2,5,4,0.0,1,193
4246,616441,2021,3,9,3,9,0.0,612195,112
13845,198700,2021,0,3,1,19,0.0,184855,31
3220,3979,2021,0,2,5,9,0.0,759,140
18818,88,2025,0,4,1,19,0.0,0,11
4263,5739,2022,0,2,1,19,0.0,1476,88
511637,411043,2025,0,2,1,19,0.0,0,21
5096,8331,2021,0,0,1,19,0.0,3235,164
12957,28814,2023,0,2,1,19,0.0,15857,188
6451,9826,2021,0,4,0,7,0.0,3375,174
18973,262177,2021,0,2,1,19,0.0,243204,35
8142,67623,2021,0,9,1,19,0.0,59481,39
4415,668058,2021,3,4,3,19,0.0,663643,167
19554,744888,2021,0,2,3,19,0.0,725334,96
10636,161351,2021,0,6,1,19,0.0,150715,104
13912,68927,2022,0,2,1,19,0.0,55015,76
21930,460038,2021,0,2,1,9,0.0,438108,112
6738,10941,2022,0,2,0,19,0.0,4203,88
13792,66645,2022,0,2,5,19,0.0,52853,68
11279,45465,2020,0,2,5,7,0.0,34186,175
3599,4566,2021,0,2,5,19,0.0,967,102
15287,193096,2024,0,2,1,12,0.0,177809,138
18879,257801,2021,0,2,5,8,0.0,238922,131
6376,9871,2023,0,2,1,13,0.0,3495,47
5304,7899,2023,0,2,1,13,0.0,2595,47
1025,1077,2022,0,2,1,4,0.0,52,130
18542,583035,2021,0,4,5,13,0.0,564493,199
19721,36,2025,0,4,5,19,0.0,0,17
4277,6272,2021,0,4,1,9,0.0,1995,110
16600,726013,2021,0,6,1,13,0.0,709413,6
11764,52919,2020,0,7,1,19,0.0,41155,163
4062,9778,2021,0,0,1,19,0.0,5716,88
9802,22816,2020,0,2,1,19,0.0,13014,139
14401,445903,2021,0,6,1,9,0.0,431502,112
19566,746467,2021,0,2,5,7,0.0,726901,100
18191,179229,2023,0,2,1,7,0.0,161038,100
21344,415471,2021,0,2,1,19,0.0,394127,35
6396,12140,2023,0,0,1,16,0.0,5744,68
27356,587557,2023,0,2,1,19,0.0,560201,196
5403,9154,2021,0,2,1,19,0.0,3751,88
2763,3358,2020,0,4,1,17,0.0,595,146
16620,151718,2021,0,2,1,19,0.0,135098,34
3042,5707,2021,0,4,1,9,0.0,2665,46
12145,59209,2020,0,2,1,19,0.0,47064,71
11907,40,2025,0,4,5,16,0.0,0,75
20366,227808,2025,0,4,1,19,0.0,207442,68
20247,499187,2024,0,4,1,4,0.0,478940,127
27247,579074,2023,0,2,1,19,0.0,551827,123
1829,2008,2023,0,2,5,4,0.0,179,33
18861,256856,2021,0,2,1,9,0.0,237995,112
9911,17048,2023,0,4,1,19,0.0,7137,168
15432,553298,2021,0,6,1,19,0.0,537866,34
25113,436206,2023,0,2,1,19,0.0,411093,35
2739,4750,2021,0,6,1,9,0.0,2011,156
31589,1046580,2023,0,2,1,19,0.0,1014991,16
23259,326800,2023,0,2,1,0,0.0,303541,13
24238,505327,2025,0,4,1,19,0.0,481089,68
19265,227644,2022,0,4,1,19,0.0,208379,196
13915,39940,2023,0,2,1,19,0.0,26025,88
4837,6624,2020,0,2,1,19,0.0,1787,113
4209,6134,2021,0,0,1,9,0.0,1925,22
23418,715499,2020,0,2,1,19,0.0,692081,43
13152,30729,2023,0,2,1,19,0.0,17577,95
12647,210153,2020,0,4,1,19,0.0,197506,21
7330,12176,2022,0,2,1,4,0.0,4846,115
23654,198,2024,0,4,1,18,0.0,0,68
1024,17820,2021,3,2,1,19,0.0,16796,135
23982,491183,2022,0,2,1,19,0.0,467201,196
8996,15608,2020,0,2,4,4,0.0,6612,130
4213,5564,2021,0,2,1,9,0.0,1351,46
12457,64657,2020,0,9,1,9,0.0,52200,22
10681,18710,2023,0,2,1,19,0.0,8029,68
27376,784369,2022,0,2,1,19,0.0,756993,171
3053,3915,2021,0,2,1,7,0.0,862,134
8921,52865,2020,0,7,1,0,0.0,43944,69
12684,141796,2021,0,0,3,7,0.0,129112,100
20508,196645,2023,0,2,1,19,0.0,176137,85
11572,31891,2022,0,2,0,19,0.0,20319,38
7654,55623,2021,0,7,1,19,0.0,47969,68
6175,9444,2023,0,2,5,19,0.0,3269,116
7017,11066,2021,0,4,1,7,0.0,4049,100
11898,169812,2020,0,2,1,19,0.0,157914,138
14653,51991,2023,0,2,1,19,0.0,37338,97
377,384,2020,0,2,1,19,0.0,7,62
21193,225353,2023,0,2,5,19,0.0,204160,124
660,15040,2022,3,2,1,19,0.0,14380,88
11041,125766,2020,0,4,1,0,0.0,114725,13
18611,1,2025,0,4,5,19,0.0,0,180
19160,272737,2021,0,4,1,19,0.0,253577,123
16280,139431,2021,0,2,5,19,0.0,123151,162
3428,4188,2023,0,2,0,9,0.0,760,150
12590,137846,2021,0,2,3,7,0.0,125256,100
3320,4447,2020,0,2,1,19,0.0,1127,88
15421,242130,2022,0,2,1,4,0.0,226709,127
27878,629494,2023,0,2,5,19,0.0,601616,167
5697,9462,2020,0,4,1,19,0.0,3765,81
12607,288421,2021,0,6,1,9,0.0,275814,112
5111,7123,2020,0,2,1,9,0.0,2012,140
10709,18781,2023,0,2,5,20,0.0,8072,87
13454,60561,2022,0,2,1,19,0.0,47107,77
2099,85787,2021,3,7,1,16,0.0,83688,75
19217,69,2025,0,4,0,8,0.0,0,147
1484,22004,2021,3,0,1,19,0.0,20520,44
4641,759057,2021,3,4,3,19,0.0,754416,167
13523,34840,2023,0,2,1,19,0.0,21317,188
1415,1543,2022,0,2,1,9,0.0,128,138
1321,18938,2021,3,4,1,9,0.0,17617,88
9211,15550,2023,0,2,5,3,0.0,6339,68
14633,90370,2021,0,2,1,7,0.0,75737,100
28778,710209,2023,0,2,5,19,0.0,681431,105
5673,8282,2021,0,4,1,9,0.0,2609,22
6712,10927,2023,0,4,1,16,0.0,4215,142
28121,652660,2023,0,2,5,19,0.0,624539,107
13926,60197,2023,0,2,1,16,0.0,46271,68
4351,10940,2021,0,4,1,19,0.0,6589,94
19960,174381,2023,0,2,1,19,0.0,154421,107
5023,7270,2022,0,4,1,9,0.0,2247,110
2779,3240,2023,0,2,1,19,0.0,461,68
25243,508116,2025,0,4,1,19,0.0,482873,20
14259,42,2025,0,0,1,19,0.0,0,180
10843,29801,2021,0,2,1,19,0.0,18958,48
12845,148965,2021,0,2,3,19,0.0,136120,21
22861,417774,2022,0,2,1,19,0.0,394913,102
17525,473287,2021,0,9,3,19,0.0,455762,167
8239,14174,2023,0,2,1,19,0.0,5935,62
30260,858695,2023,0,2,1,19,0.0,828435,88
22736,299974,2023,0,2,4,0,0.0,277238,13
16405,86308,2023,0,2,5,19,0.0,69903,105
20452,354520,2021,0,2,5,19,0.0,334068,102
6275,9254,2020,0,4,1,7,0.0,2979,176
15857,322001,2025,0,2,1,19,0.0,306144,11
12627,760004,2025,0,4,1,19,0.0,747377,192
15418,151543,2020,0,2,5,0,0.0,136125,13
18178,467945,2023,0,2,5,12,0.0,449767,138
8173,13534,2021,0,2,1,19,0.0,5361,18
2139,2398,2023,0,2,5,9,0.0,259,140
8697,35180,2021,0,7,1,19,0.0,26483,149
2528,2969,2021,0,2,1,4,0.0,441,130
17420,185530,2021,0,2,1,19,0.0,168110,102
29345,766589,2023,0,2,1,19,0.0,737244,198
15903,103047,2023,0,9,1,16,0.0,87144,142
20199,387561,2020,0,2,1,19,0.0,367362,196
37853,181134,2025,0,7,1,19,0.0,143281,98
6392,26064,2021,0,6,1,13,0.0,19672,186
5404,7642,2020,0,2,1,19,0.0,2238,91
9431,64588,2020,0,7,1,19,0.0,55157,190
2644,3057,2023,0,2,1,4,0.0,413,130
12151,59263,2020,0,7,1,9,0.0,47112,156
2264,97427,2021,3,7,1,0,0.0,95163,138
25930,641527,2022,0,2,1,19,0.0,615597,196
2125,2490,2020,0,2,4,4,0.0,365,115
20420,192857,2023,0,2,5,19,0.0,172437,107
6026,9146,2023,0,2,5,17,0.0,3120,68
7418,11944,2021,0,2,1,19,0.0,4526,54
13172,56060,2022,0,2,5,16,0.0,42888,75
22644,403827,2022,0,2,1,19,0.0,381183,199
24184,378669,2023,0,2,5,19,0.0,354485,35
15778,327161,2021,0,4,3,19,0.0,311383,35
23551,193101,2025,0,4,1,7,0.0,169550,45
28881,721107,2023,0,2,5,19,0.0,692226,16
31526,1032002,2023,0,2,1,19,0.0,1000476,199
21500,239090,2023,0,2,5,19,0.0,217590,35
4173,6030,2020,0,2,1,19,0.0,1857,138
13555,85296,2020,0,2,1,19,0.0,71741,160
7609,19184,2021,0,4,1,19,0.0,11575,95
23499,593915,2021,0,2,1,19,0.0,570416,196
2979,226599,2021,3,2,3,9,0.0,223620,112
5969,17508,2021,0,4,1,4,0.0,11539,115
15374,295052,2021,0,0,3,19,0.0,279678,21
11350,20287,2023,0,2,1,19,0.0,8937,187
3284,6629,2021,0,6,1,9,0.0,3345,110
6853,13104,2021,0,4,1,0,0.0,6251,165
27839,626589,2023,0,2,1,0,0.0,598750,106
13058,54214,2022,0,2,1,13,0.0,41156,186
20817,209528,2023,0,2,1,19,0.0,188711,107
14141,418887,2021,0,6,1,19,0.0,404746,102
16588,201205,2020,0,7,5,19,0.0,184617,180
13212,244437,2020,0,4,1,19,0.0,231225,35
13316,79491,2020,0,2,6,4,0.0,66175,193
26292,514212,2023,0,2,1,19,0.0,487920,102
13393,59808,2022,0,2,1,9,0.0,46415,138
13306,58192,2022,0,2,5,19,0.0,44886,88
31213,976737,2023,0,2,1,19,0.0,945524,159
2499,2933,2021,0,0,1,19,0.0,434,98
3612,421526,2021,3,2,3,19,0.0,417914,21
15024,356518,2020,0,2,1,19,0.0,341494,35
7721,57153,2021,0,7,1,4,0.0,49432,115
6887,10904,2023,0,2,0,19,0.0,4017,40
6860,13122,2021,0,2,1,19,0.0,6262,153
26788,791590,2023,0,2,1,19,0.0,764802,123
13474,51742,2023,0,2,1,19,0.0,38268,143
47955,457,2025,0,4,1,18,0.0,0,57
17263,233162,2020,0,2,1,0,0.0,215899,122
13612,86467,2020,0,2,1,19,0.0,72855,160
15291,90695,2023,0,0,1,12,0.0,75404,160
31936,1137567,2023,0,2,1,19,0.0,1105631,68
11951,21771,2023,0,4,1,17,0.0,9820,145
16086,107446,2023,0,9,1,7,0.0,91360,58
8590,14103,2020,0,2,1,19,0.0,5513,187
681,14735,2021,3,4,1,13,0.0,14054,121
4014,5238,2021,0,2,1,19,0.0,1224,143
4595,6240,2023,0,2,1,19,0.0,1645,191
31891,1127198,2023,0,2,1,19,0.0,1095307,196
30970,947519,2023,0,2,1,0,0.0,916549,165
12375,268405,2021,0,6,1,19,0.0,256030,123
15790,104509,2022,0,2,1,19,0.0,88719,79
15000,83612,2023,0,2,5,19,0.0,68612,80
24764,414471,2023,0,2,1,9,0.0,389707,112
9983,201310,2025,0,4,1,19,0.0,191327,68
3512,7502,2021,0,6,1,19,0.0,3990,192
13823,91742,2020,0,9,1,19,0.0,77919,68
17452,464745,2021,0,0,3,19,0.0,447293,159
3130,3733,2023,0,4,1,19,0.0,603,12
2838,3608,2020,0,4,4,4,0.0,770,130
15813,104879,2022,0,2,5,13,0.0,89066,199
10119,61456,2021,0,2,5,4,0.0,51337,193
10274,64319,2021,0,7,1,19,0.0,54045,29
10645,62637,2022,0,7,1,4,0.0,51992,115
8414,18657,2023,0,4,1,18,0.0,10243,68
16856,776698,2021,0,6,5,19,0.0,759842,35
2129,2448,2021,0,2,5,19,0.0,319,68
20833,305011,2022,0,2,5,19,0.0,284178,107
6868,1,2025,0,2,5,19,0.0,0,97
4568,721842,2021,3,4,3,19,0.0,717274,123
13908,39839,2023,0,4,1,0,0.0,25931,73
20226,388817,2020,0,2,1,19,0.0,368591,35
12592,56621,2021,0,2,1,19,0.0,44029,98
15368,108088,2021,0,2,1,19,0.0,92720,107
17066,428930,2021,0,2,3,19,0.0,411864,35
7268,12114,2023,0,2,1,4,0.0,4846,115
7370,48545,2021,0,7,1,19,0.0,41175,192
6119,11126,2021,0,4,1,19,0.0,5007,173
20811,378226,2021,0,2,1,19,0.0,357415,102
6624,9890,2020,0,4,1,7,0.0,3266,176
1538,4,2021,0,2,1,13,0.0,0,121
24780,752944,2021,0,4,1,19,0.0,728164,196
21297,330828,2022,0,2,1,19,0.0,309531,35
12369,625020,2025,0,4,1,13,0.0,612651,90
29375,769512,2023,0,2,1,0,0.0,740137,106
1392,19199,2021,3,4,1,19,0.0,17807,8
31064,957419,2023,0,2,1,19,0.0,926355,171
7892,12894,2021,0,0,0,19,0.0,5002,187
12290,41244,2022,0,2,5,19,0.0,28954,68
7954,62767,2021,0,9,1,19,0.0,54813,68
17937,511747,2021,0,4,1,19,0.0,493810,199
8877,14868,2023,0,2,1,19,0.0,5991,125
18982,647345,2021,0,2,3,19,0.0,628363,34
26152,660343,2022,0,2,1,19,0.0,634191,196
20160,385225,2020,0,2,1,19,0.0,365065,196
13635,86966,2020,0,2,1,7,0.0,73331,100
613,632,2020,0,4,1,4,0.0,19,32
176810,176810,2025,1,9,4,4,0.0,0,2
8003,13668,2023,0,2,1,9,0.0,5665,68
6771,10172,2020,0,2,1,19,0.0,3401,88
76292,411001,2025,0,7,1,19,0.0,334709,179
591,622,2021,0,6,1,4,0.0,31,130
7480,12074,2021,0,2,1,19,0.0,4594,24
14317,223333,2021,0,2,3,19,0.0,209016,171
13914,283042,2020,0,7,1,19,0.0,269128,21
7237,45331,2021,0,7,1,13,0.0,38094,25
13495,83506,2020,0,2,4,19,0.0,70011,107
11373,5,2025,0,2,0,13,0.0,0,90
13439,82247,2020,0,2,1,19,0.0,68808,102
9775,119149,2021,0,6,1,19,0.0,109374,160
26137,503329,2023,0,2,1,19,0.0,477192,167
2909,3536,2021,0,2,1,19,0.0,627,98
6909,37863,2021,0,7,1,19,0.0,30954,24
14039,97662,2020,0,4,1,13,0.0,83623,199
14683,248238,2021,0,4,3,0,0.0,233555,13
6883,10406,2020,0,2,1,9,0.0,3523,88
15766,593701,2021,0,6,1,19,0.0,577935,196
4901,7795,2021,0,4,1,19,0.0,2894,37
4935,6880,2021,0,2,1,19,0.0,1945,97
19671,304729,2021,0,2,1,19,0.0,285058,199
17990,517329,2021,0,2,3,19,0.0,499339,28
9711,71667,2020,0,7,1,13,0.0,61956,83
15809,74495,2023,0,2,5,19,0.0,58686,105
5085,13666,2021,0,6,1,19,0.0,8581,11
850,876,2021,0,2,5,4,0.0,26,130
5850,8441,2020,0,2,5,19,0.0,2591,173
16289,671037,2021,0,6,1,19,0.0,654748,194
14520,237359,2021,0,7,3,0,0.0,222839,13
27962,638152,2023,0,2,1,19,0.0,610190,123
22671,1,2025,0,2,1,19,0.0,0,55
4436,6523,2020,0,2,1,19,0.0,2087,139
5622,8402,2022,0,2,1,16,0.0,2780,142
1701,1866,2023,0,2,1,4,0.0,165,130
9916,17054,2023,0,2,5,19,0.0,7138,68
5030,7121,2023,0,2,5,19,0.0,2091,138
15310,63893,2023,0,2,1,13,0.0,48583,186
8943,53243,2020,0,7,1,7,0.0,44300,100
6218,22351,2021,0,7,1,17,0.0,16133,146
12900,51007,2022,0,2,1,13,0.0,38107,186
1236,1298,2023,0,2,1,9,0.0,62,138
11872,1,2025,0,4,1,19,0.0,0,68
